id,EAP,HPL,MWS
id21388,0.031112641,0.8523909,0.11649644
id23312,0.8923009,0.032183945,0.07551519
id08545,0.021867843,0.8541555,0.123976715
id20351,0.26627976,0.51950276,0.2142175
id13536,0.2503351,0.03392548,0.7157394
id27742,0.0035543668,0.9959831,0.0004625009
id13343,0.035675053,0.0241171,0.9402079
id11987,0.0039830226,0.95627886,0.03973809
id08921,0.6631004,0.031567212,0.3053324
id09972,0.296083,0.7012759,0.0026411472
id26173,0.70439476,0.0027736858,0.2928316
id07917,0.056406867,0.68980944,0.2537837
id01383,0.8434087,0.09081968,0.065771595
id26699,0.028065521,0.96748537,0.004449138
id11058,0.074314885,0.011524247,0.91416085
id20425,0.00079423503,0.99884206,0.00036374247
id20238,0.02657659,0.9086277,0.06479571
id21348,0.74212956,0.22361632,0.03425416
id09552,0.2637951,0.029200155,0.7070048
id25075,0.75743335,0.06985513,0.17271148
id17749,0.08351485,0.008273619,0.9082116
id18910,0.11133495,0.015021499,0.8736435
id13534,0.0018540738,0.9978604,0.00028549955
id22205,0.054246195,0.91168255,0.034071214
id23896,0.9784887,0.0021314379,0.019379897
id23616,0.12115738,0.020329919,0.8585127
id03537,0.20287015,0.07044947,0.7266804
id18147,0.45676386,0.3852074,0.15802869
id25408,0.9966162,0.001891787,0.0014920911
id09997,0.45582062,0.047679096,0.4965003
id23357,0.033391774,0.0028377066,0.96377045
id21880,0.7187141,0.02659212,0.25469378
id21633,0.0010798625,0.9984825,0.00043761698
id15976,0.019570386,0.033365697,0.94706386
id20266,0.007150433,0.004132418,0.9887172
id26726,0.8571546,0.109228,0.033617355
id02958,0.4929012,0.092609465,0.41448933
id25211,0.26701835,0.16374114,0.5692405
id24314,0.9953265,0.0035928076,0.0010806058
id21475,0.53778064,0.00091457006,0.46130484
id22733,0.025448488,0.9685592,0.0059923483
id14297,0.00038287314,0.99944896,0.00016821982
id27627,0.0105456505,0.98808783,0.0013665063
id03580,0.003995314,0.99564505,0.00035960774
id08858,0.013682297,0.03974737,0.9465704
id22512,0.0009419264,0.99846077,0.0005973019
id05634,0.12598377,0.01997297,0.8540432
id00105,0.0816075,0.07029751,0.848095
id26635,0.98347,0.007733123,0.008796805
id19324,0.15457341,0.024920737,0.82050586
id00210,0.8145476,0.07250698,0.11294544
id06809,0.7299398,0.02366108,0.24639906
id04074,0.0009998906,0.99850094,0.0004991566
id27010,0.44722852,0.23475958,0.31801194
id00699,0.0011369871,0.00048652248,0.9983765
id18549,0.0692227,0.046790063,0.8839872
id14089,0.54366755,0.41767895,0.03865348
id19792,0.004169701,0.9942521,0.0015782706
id19935,0.001355783,0.000874045,0.9977702
id22960,0.0017883076,0.0011799065,0.9970318
id02471,0.00550446,0.0008386738,0.9936568
id07896,0.008097917,0.007672465,0.9842296
id20033,0.9789338,0.014209918,0.0068562706
id15018,0.98910403,0.0059762173,0.0049197436
id19528,0.9823423,0.01108025,0.006577474
id21621,0.4093137,0.024923334,0.56576294
id14328,0.014824131,0.9332323,0.051943574
id19524,0.9445751,0.026943002,0.028481917
id00219,0.99911124,0.0004947386,0.00039401063
id23229,0.002902515,0.00040346762,0.99669397
id14357,0.95402116,0.043894846,0.0020840191
id21829,0.0015515599,0.0017517352,0.9966967
id02137,0.9296194,0.042341337,0.028039264
id23524,0.09645704,0.018709771,0.8848332
id12022,0.9911239,0.0051519377,0.0037241725
id05255,0.6784329,0.20328562,0.11828148
id14605,0.8386069,0.028522972,0.13287017
id15329,0.30054983,0.060014375,0.6394358
id06046,0.358431,0.1258469,0.5157221
id16548,0.10129082,0.0024165872,0.8962926
id23369,0.059367776,0.013796307,0.9268359
id17824,0.9434776,0.03203627,0.024486208
id17243,0.0028700747,0.0008587644,0.99627113
id13185,0.0032782783,0.99569315,0.0010286389
id27091,0.77719957,0.17930561,0.043494795
id21817,0.017315524,0.011875406,0.9708091
id21912,0.9019411,0.094961345,0.0030974848
id24163,0.019444106,0.025579724,0.95497614
id12484,0.0021751476,0.0005634013,0.9972614
id15799,0.57648784,0.2562667,0.16724545
id22315,0.00978243,0.98081243,0.009405203
id02608,0.045217436,0.83663017,0.118152395
id10057,0.9989274,0.0005932757,0.00047928578
id01709,0.75676423,0.01533854,0.22789726
id11153,0.0042280355,0.9945919,0.0011800785
id25154,0.43440774,0.5115214,0.054070868
id18207,0.020169139,0.9749551,0.00487574
id03370,0.1411806,0.8399338,0.018885598
id26760,0.56245714,0.12610556,0.3114373
id15099,0.86098635,0.03713509,0.10187858
id16341,0.028331872,0.0040629157,0.96760523
id15572,0.6335952,0.2026346,0.16377017
id24901,0.9986632,0.0007017328,0.00063504535
id04528,0.96274906,0.011699543,0.025551422
id26507,0.0022940896,0.00031971492,0.99738616
id26687,0.9152088,0.03533487,0.049456377
id27819,0.090572245,0.010884871,0.89854294
id17610,0.0009847406,0.9986625,0.0003528017
id03373,0.846461,0.13458182,0.018957132
id05881,0.09568577,0.11651503,0.7877992
id15875,0.12879342,0.08775523,0.7834514
id18400,0.9403026,0.037130665,0.02256668
id23596,0.011294436,0.0053585744,0.983347
id07006,0.0017237583,0.997603,0.0006732314
id25134,0.00049747486,0.99939036,0.000112146285
id17393,0.99900764,0.00043739262,0.00055503676
id20155,0.020894486,0.97613746,0.002968101
id09536,0.0037878514,0.9513295,0.0448826
id09155,0.01054788,0.9646404,0.024811795
id26482,0.9984659,0.0007793465,0.00075474853
id17001,0.036070526,0.95799047,0.0059390296
id08134,0.37705454,0.11277633,0.51016915
id10174,0.73143476,0.226664,0.041901242
id04760,0.15997358,0.6462572,0.19376922
id04941,0.9345641,0.058774117,0.006661801
id01339,0.9112487,0.02728767,0.06146365
id24710,0.40291277,0.07104971,0.5260375
id20408,0.69144887,0.11690585,0.19164526
id04028,0.14471667,0.16897325,0.6863101
id07153,0.08838086,0.026163355,0.8854558
id20098,0.15057945,0.79842806,0.05099244
id24146,0.3552676,0.025921417,0.61881095
id06276,0.98690367,0.001439335,0.011656957
id18978,0.29226008,0.62068915,0.08705075
id04247,0.9832529,0.0029978652,0.01374926
id02020,0.0073930738,0.96131974,0.03128711
id14299,0.025968377,0.0026590175,0.97137266
id27255,0.37979412,0.44264245,0.17756344
id05751,0.0022231322,0.00107131,0.9967056
id09428,0.99880016,0.00088575407,0.00031403877
id06941,0.8843963,0.11416163,0.0014419835
id25678,0.013987531,0.0030513448,0.9829611
id27425,0.99685425,0.001662021,0.0014837071
id12619,0.010820369,0.98759055,0.0015890668
id00530,0.012196693,0.0015143027,0.986289
id14683,0.8182641,0.17806068,0.0036752243
id14618,0.0013152962,0.99729747,0.0013872742
id07599,0.9940837,0.0024278385,0.003488422
id02786,0.96404994,0.0056053675,0.03034474
id21563,0.82009,0.030474454,0.1494355
id26412,0.10651926,0.0032667476,0.89021397
id18320,0.16304144,0.7065412,0.13041736
id02043,0.4383099,0.38833752,0.17335264
id03179,0.42234653,0.38398942,0.19366403
id17256,0.08961244,0.8890106,0.021376967
id07435,0.025466526,0.1642339,0.8102996
id17659,0.6745147,0.07392624,0.25155908
id06828,0.0026576577,0.99610245,0.0012399361
id18636,0.008534406,0.0030278384,0.9884377
id05216,0.96724516,0.00087468646,0.03188016
id23156,0.7818823,0.18496537,0.033152334
id23861,0.9660374,0.018646237,0.01531637
id21416,0.48561954,0.026290625,0.48808986
id02763,0.757734,0.06963401,0.17263195
id12625,0.0030681891,0.0010055433,0.99592626
id08033,0.017205767,0.0023320464,0.9804622
id24105,0.71245545,0.1653163,0.122228265
id09295,0.99844885,0.00061999855,0.0009311089
id22062,0.5943223,0.2093,0.19637762
id21044,0.9985434,0.0008107144,0.0006459351
id17419,0.6090095,0.06540189,0.32558864
id10969,0.82220215,0.12058009,0.057217784
id23066,0.39388767,0.21032944,0.39578286
id25667,0.9660238,0.005278714,0.02869744
id14534,0.89713585,0.045782365,0.057081755
id26645,0.0027871425,0.99266255,0.0045503345
id03965,0.0010650125,0.0003741278,0.99856085
id25956,0.6976981,0.1883764,0.11392547
id23707,0.98132277,0.009446589,0.0092306025
id18026,0.76913387,0.06491683,0.16594931
id10767,0.0011818018,0.9984952,0.0003229834
id18802,0.81928056,0.16827333,0.012446093
id02940,0.051665436,0.92981046,0.01852409
id13403,0.99627715,0.0019990522,0.0017237599
id10201,0.0049375473,0.99118596,0.0038765308
id15333,0.23615931,0.035319988,0.7285207
id25619,0.020134423,0.00921566,0.9706499
id18506,0.3781009,0.5784446,0.043454506
id09835,0.0034868468,0.99601424,0.0004989931
id14828,0.9210804,0.059372287,0.019547336
id26816,0.0034804712,0.9953585,0.001161021
id26134,0.009865947,0.98969334,0.00044069247
id25064,0.650723,0.12655593,0.22272106
id14254,0.829455,0.040117264,0.1304277
id09352,0.2677117,0.15957682,0.5727115
id21495,0.93159485,0.05105719,0.017347973
id15349,0.04634599,0.0036915208,0.94996256
id06759,0.00331565,0.99488527,0.0017991024
id20876,0.4139169,0.08557156,0.5005115
id14644,0.9515632,0.03199164,0.016445221
id16927,0.015017665,0.0038543844,0.981128
id00417,0.11225999,0.7709719,0.11676817
id18892,0.59981525,0.0282738,0.371911
id17500,0.0024751197,0.9969844,0.00054048403
id17676,0.013919023,0.97670376,0.009377169
id03378,0.99726236,0.0025477475,0.0001899025
id26891,0.8052031,0.032070484,0.16272648
id15609,0.99393684,0.005014122,0.0010491214
id11270,0.77296954,0.114728525,0.11230194
id01141,0.0017347091,0.0013362316,0.9969291
id18738,0.19543011,0.0060532372,0.79851663
id23964,0.014585171,0.009057788,0.97635704
id08032,0.76403725,0.013745157,0.22221756
id10410,0.39629257,0.1225564,0.481151
id15738,0.8037491,0.17672925,0.01952168
id22293,0.15636757,0.0074774735,0.83615494
id23174,0.9257205,0.053643234,0.02063626
id13041,0.0026796777,0.9948191,0.0025012132
id18377,0.28199705,0.10151943,0.6164835
id24269,0.12162585,0.5605656,0.31780857
id19445,0.44261843,0.3596469,0.19773467
id16449,0.074748,0.9229665,0.0022855198
id11857,0.049084403,0.31635287,0.63456273
id14929,0.44032195,0.33059588,0.22908218
id16029,0.2111843,0.03880745,0.7500083
id09091,0.99809855,0.0016343917,0.00026702526
id14431,0.003730786,0.9933542,0.0029150227
id15857,0.07401339,0.47109735,0.45488927
id26177,0.48148173,0.14582554,0.37269273
id07001,0.019581253,0.50157005,0.47884867
id00626,0.55594665,0.021404512,0.42264885
id25160,0.31118435,0.06425108,0.6245646
id21474,0.0014377579,0.00041282474,0.9981494
id03155,0.99842227,0.0013558024,0.00022196746
id11858,0.011868682,0.005381018,0.9827503
id12413,0.004877092,0.99455583,0.00056713144
id25656,0.000585524,0.99923575,0.00017869518
id24322,0.9012076,0.021291437,0.07750095
id20603,0.75503707,0.18855612,0.056406844
id06878,0.99716103,0.0013450675,0.0014938988
id03535,0.76439893,0.22451356,0.011087493
id11831,0.6202193,0.003855058,0.3759256
id24685,0.99257725,0.0059063085,0.0015164157
id10426,0.041908138,0.018782394,0.9393094
id09024,0.004906106,0.9945734,0.0005204581
id09728,0.447544,0.014685863,0.53777015
id01065,0.0012524417,0.99831223,0.0004353588
id14005,0.99836105,0.0009182017,0.00072078384
id18534,0.011059297,0.01084415,0.97809654
id19862,0.44850126,0.06603388,0.4854649
id14707,0.9976829,0.001445017,0.00087207824
id02248,0.041957293,0.92064524,0.03739754
id20494,0.41076577,0.05828994,0.5309443
id27072,0.9972601,0.0018078887,0.0009320047
id20587,0.5078136,0.28674442,0.20544201
id24134,0.020253945,0.010366504,0.9693795
id22696,0.19367357,0.027772207,0.7785542
id23757,0.8987396,0.06214117,0.03911922
id18828,0.99885726,0.0008352365,0.00030756462
id14040,0.08673459,0.00044369415,0.9128217
id09385,0.72043633,0.07012629,0.2094374
id16005,0.0018962736,0.9975241,0.0005796828
id12467,0.8344957,0.051053967,0.11445036
id16209,0.78236824,0.11002526,0.10760652
id01621,0.0005479783,0.99915504,0.0002969183
id18081,0.10321307,0.0067148944,0.89007205
id06667,0.2547305,0.003525818,0.7417437
id07436,0.0031649563,0.00032402133,0.99651104
id19498,0.09288203,0.83073914,0.076378815
id12123,0.8491913,0.022382008,0.12842673
id17082,0.6220916,0.31771052,0.060197897
id00313,0.006929001,0.9871247,0.0059463168
id14281,0.30403063,0.11542142,0.580548
id14755,0.9458605,0.004763407,0.04937603
id17484,0.7480088,0.11881757,0.13317363
id00111,0.005407132,0.99345076,0.0011420505
id16542,0.14322126,0.3892352,0.46754357
id00458,0.49281007,0.110778995,0.39641094
id07682,0.055503774,0.9096459,0.03485036
id02041,0.008053538,0.95272833,0.0392182
id26070,0.3494108,0.04648199,0.6041072
id05271,0.9583036,0.019142069,0.022554394
id18107,0.9900731,0.004173124,0.005753844
id01170,0.019047678,0.056460373,0.92449194
id23464,0.07469799,0.9014363,0.023865664
id03879,0.3357691,0.2672171,0.3970138
id22473,0.0014071469,0.997214,0.0013788304
id20937,0.7011707,0.16416931,0.13466004
id16239,0.50098145,0.41335258,0.08566598
id02348,0.99723595,0.0015666332,0.0011974296
id19796,0.99870634,0.0004559319,0.00083768624
id06531,0.053746812,0.002361858,0.94389135
id02641,0.23661794,0.7374599,0.02592211
id01332,0.26020294,0.02007709,0.71971995
id24038,0.10213213,0.81176174,0.0861061
id23699,0.9611814,0.03523511,0.0035834678
id07294,0.6204047,0.36056125,0.019034073
id00319,0.9588024,0.03610132,0.005096273
id05699,0.9942211,0.0041591087,0.0016198204
id18863,0.8913569,0.067942195,0.040700853
id07745,0.012943842,0.00118379,0.98587245
id02157,0.0018156759,0.9961217,0.002062655
id00525,0.056834113,0.6831306,0.26003525
id14740,0.9087685,0.050818887,0.04041267
id01420,0.001249496,0.9984535,0.00029695214
id17725,0.9984668,0.0014002621,0.00013296363
id07807,0.04092134,0.95131636,0.007762226
id11676,0.0025028249,0.99542445,0.0020726777
id06720,0.2337686,0.009725875,0.75650555
id08048,0.04815724,0.022697017,0.9291457
id04185,0.22021581,0.041546978,0.7382372
id02077,0.8582541,0.026046505,0.115699366
id12968,0.0008957307,0.0007079349,0.99839634
id01945,0.9954282,0.003364747,0.0012070065
id06446,0.58539253,0.24858041,0.16602705
id01072,0.9570673,0.033792347,0.009140276
id15124,0.8950657,0.02745067,0.07748357
id14173,0.0017393453,0.9967362,0.0015244129
id27559,0.03680298,0.006013201,0.95718384
id13722,0.19503383,0.11515714,0.6898091
id09310,0.9556226,0.032608937,0.011768479
id23024,0.99845564,0.0006592101,0.0008851805
id24332,0.0022600575,0.9940409,0.0036990324
id07699,0.7233434,0.09331695,0.18333966
id06837,0.026731055,0.9652524,0.008016499
id07279,0.8933024,0.02990967,0.07678797
id16451,0.8113979,0.040290516,0.14831156
id17588,0.006256148,0.9884349,0.0053089815
id07018,0.99884844,0.0005893248,0.0005622741
id12994,0.86216956,0.075344376,0.062486093
id03703,0.67783934,0.09219198,0.22996873
id01753,0.7606491,0.08618396,0.15316692
id02866,0.0072262646,0.005287353,0.98748636
id21884,0.004546608,0.9952597,0.00019374795
id27543,0.087430134,0.0053212657,0.90724856
id22149,0.18663225,0.4125725,0.40079528
id14595,0.7810001,0.18151407,0.03748584
id12383,0.58084625,0.19783594,0.22131783
id27714,0.94048667,0.05261651,0.006896816
id17634,0.8851959,0.052581564,0.06222246
id15906,0.030158393,0.0009443497,0.9688973
id09047,0.03988336,0.0008981176,0.95921856
id02059,0.64465886,0.0262212,0.32911992
id19107,0.99783176,0.00093244645,0.0012357498
id02385,0.6403537,0.037580617,0.32206574
id21312,0.90746516,0.08073067,0.0118041495
id02215,0.24051642,0.73802173,0.021461818
id08928,0.7278826,0.18693662,0.085180715
id07099,0.99813807,0.0008372057,0.00102466
id01935,0.5145094,0.3831651,0.10232549
id24757,0.017161343,0.94478667,0.038051926
id01848,0.012595399,0.04191818,0.9454864
id06224,0.99847776,0.0010130351,0.00050924765
id15539,0.042234927,0.8937392,0.064025864
id22907,0.003893573,0.9895947,0.0065117306
id12713,0.9945496,0.0008912903,0.004559163
id15521,0.49432737,0.10420832,0.40146434
id25539,0.695384,0.14209446,0.16252148
id23370,0.001837761,0.0012441828,0.9969181
id15868,0.77092016,0.043087527,0.18599235
id17808,0.038132764,0.033416163,0.92845106
id08241,0.19247612,0.7183344,0.089189515
id27284,0.8727811,0.11607916,0.011139712
id20707,0.9807535,0.017656038,0.0015905116
id03823,0.0021064917,0.99720556,0.00068790646
id00463,0.13832566,0.17878766,0.6828866
id07241,0.9862721,0.0107920095,0.0029358745
id05702,0.0006368364,0.9988758,0.00048739777
id18973,0.8686761,0.078029744,0.053294167
id18662,0.8532179,0.053406943,0.09337513
id06448,0.11728605,0.014681646,0.86803234
id21002,0.007542662,0.99166566,0.00079162064
id08753,0.99844885,0.0008558175,0.0006953521
id27832,0.011737652,0.9481806,0.040081706
id11341,0.05609023,0.93203306,0.011876679
id11426,0.08573747,0.040399447,0.8738631
id15388,0.0042245174,0.00065863744,0.99511683
id12801,0.776357,0.18326592,0.04037709
id02380,0.5966888,0.023423003,0.37988818
id02777,0.06432442,0.0060156984,0.92965984
id05412,0.12542248,0.006854597,0.8677229
id01303,0.99592054,0.0025516457,0.0015278136
id21665,0.97653764,0.0043743677,0.019087974
id12973,0.016758326,0.0030710388,0.9801706
id22046,0.9607743,0.0032697131,0.035955936
id24035,0.4461697,0.005741628,0.54808867
id15513,0.09147853,0.89862376,0.009897718
id12302,0.39723885,0.018414846,0.5843463
id01751,0.9093565,0.0651956,0.025447955
id27003,0.89522344,0.052102115,0.052674465
id14689,0.0004330869,0.9985644,0.0010025256
id11885,0.6373425,0.09626953,0.26638794
id16558,0.43199992,0.20306514,0.36493498
id15785,0.18886808,0.68716216,0.12396978
id25382,0.02046743,0.9755474,0.003985212
id19170,0.76721835,0.21897082,0.013810844
id22689,0.4941501,0.12679307,0.37905687
id03178,0.59924734,0.045013897,0.35573882
id22393,0.8004118,0.026544427,0.17304379
id19215,0.42506075,0.47437185,0.10056741
id27829,0.7731184,0.072694786,0.15418684
id11659,0.07367945,0.0051108855,0.9212097
id25831,0.00082675903,0.9989643,0.00020893318
id08781,0.8730205,0.048447605,0.07853192
id11550,0.039709494,0.95650566,0.0037849166
id25478,0.0437683,0.0020684286,0.9541632
id09909,0.99505275,0.003717297,0.0012300268
id09009,0.47824663,0.023641659,0.49811167
id12660,0.6301699,0.03126155,0.33856848
id23033,0.3059418,0.25410205,0.4399561
id25937,0.969456,0.020571582,0.00997242
id10385,0.64139986,0.25361195,0.104988195
id15288,0.103864305,0.009095118,0.8870406
id06403,0.99553573,0.0023527523,0.0021115353
id18342,0.030947436,0.87929714,0.0897554
id00497,0.5514237,0.03389353,0.41468272
id12156,0.99804366,0.0008678789,0.0010884389
id26825,0.88232833,0.10210836,0.015563278
id20140,0.5366382,0.0054452373,0.45791656
id06714,0.39901677,0.26513892,0.33584428
id06017,0.11941036,0.07017071,0.81041896
id14841,0.81495184,0.17482449,0.010223672
id25646,0.20467795,0.011929731,0.7833923
id09218,0.91867006,0.073328584,0.0080013275
id21857,0.00060249405,0.9991333,0.00026418062
id05750,0.027455864,0.0021986712,0.97034544
id10507,0.014879538,0.019482533,0.965638
id09696,0.200034,0.10807254,0.6918935
id00835,0.35276985,0.31873906,0.32849112
id26717,0.15232524,0.008886065,0.8387887
id17573,0.0020737853,0.0011587634,0.9967674
id21144,0.37937596,0.30409634,0.31652775
id02305,0.9964798,0.002654212,0.00086605916
id26035,0.653629,0.08190358,0.26446742
id00878,0.9979912,0.000678375,0.0013303794
id08728,0.22153947,0.66590315,0.11255738
id10579,0.09356969,0.84816194,0.058268428
id10720,0.6480509,0.038692217,0.3132569
id09163,0.0010567259,0.0004299029,0.9985134
id16298,0.023168117,0.97583985,0.0009920074
id05342,0.56498736,0.0702224,0.36479023
id24256,0.33746254,0.07615523,0.5863822
id12217,0.36733574,0.58020246,0.05246183
id06159,0.9118516,0.0035995552,0.08454888
id24394,0.95327115,0.032698534,0.014030349
id20232,0.076952,0.015772596,0.90727544
id26856,0.99729604,0.0015228499,0.0011811211
id15108,0.19205654,0.6935179,0.1144256
id00751,0.4546349,0.003974147,0.5413909
id01784,0.5163731,0.09811464,0.38551223
id26419,0.29837924,0.09164707,0.6099737
id23877,0.81124926,0.15439567,0.03435506
id05019,0.51659817,0.32252395,0.16087791
id23003,0.010025942,0.0019229577,0.98805106
id22153,0.371321,0.5466728,0.082006186
id19726,0.07590266,0.899923,0.024174344
id19033,0.9657362,0.024328187,0.0099355765
id00534,0.0011395849,0.00064375903,0.9982167
id07030,0.9571395,0.020168887,0.022691632
id08281,0.3783261,0.26812568,0.35354817
id00366,0.81195205,0.13328421,0.054763768
id25446,0.061340667,0.8961241,0.042535264
id25008,0.9987626,0.0004351975,0.00080216245
id24142,0.004542466,0.99504733,0.00041024626
id25331,0.010262744,0.0023075433,0.9874297
id16549,0.13691905,0.036300268,0.82678074
id12120,0.032078948,0.96227443,0.0056466404
id07518,0.46585202,0.53030103,0.0038469685
id24749,0.12994428,0.025078885,0.84497684
id23132,0.95068353,0.032878667,0.016437799
id05946,0.064375006,0.030696604,0.9049283
id07427,0.9631802,0.009805856,0.027013926
id14601,0.0013367228,0.9982889,0.00037431993
id26504,0.049301073,0.007643604,0.94305533
id27199,0.9469794,0.030451652,0.022568904
id09610,0.7476316,0.07032497,0.18204348
id02071,0.9866427,0.00949174,0.0038655284
id24431,0.8767943,0.06683303,0.05637269
id20756,0.60491186,0.08973179,0.30535638
id06525,0.5838635,0.03099387,0.38514265
id11646,0.98501575,0.006648241,0.00833605
id26808,0.9971234,0.0017109439,0.0011656692
id15122,0.8438833,0.028528607,0.12758814
id26052,0.005165995,0.002973843,0.9918602
id06693,0.9772045,0.0039161495,0.018879307
id13520,0.9983725,0.00078993535,0.00083757954
id04381,0.53974134,0.0039926046,0.45626605
id23315,0.06739612,0.11988328,0.8127206
id15685,0.99195474,0.005213627,0.0028316875
id12974,0.16917889,0.048588175,0.78223294
id22302,0.7985743,0.10119075,0.10023495
id04848,0.8184123,0.17162447,0.009963244
id05104,0.0023298997,0.0005996711,0.99707043
id17169,0.18977322,0.78174335,0.028483413
id12736,0.21069771,0.78222835,0.007073974
id24659,0.57501817,0.26510093,0.15988092
id24829,0.29379135,0.5396387,0.16656998
id04164,0.0027309277,0.99703026,0.00023874667
id17795,0.5081947,0.38240987,0.10939545
id09104,0.37910768,0.5998515,0.021040844
id07833,0.071977995,0.0030708355,0.9249512
id16733,0.8186868,0.044974986,0.13633817
id18630,0.53271765,0.013105667,0.45417666
id16064,0.0023593418,0.00074285804,0.9968978
id00561,0.0010255122,0.99798644,0.0009880272
id16627,0.42095587,0.39114743,0.18789671
id02162,0.97920966,0.01885211,0.0019382222
id16092,0.17232266,0.78875715,0.03892022
id10710,0.0028750936,0.9967753,0.00034953663
id18885,0.8109105,0.016997416,0.1720921
id10689,0.0039914157,0.0016294692,0.9943791
id00486,0.14698672,0.112819396,0.74019384
id02370,0.97684526,0.021241346,0.0019133663
id22279,0.9828372,0.007841565,0.009321209
id16068,0.8021955,0.03451271,0.16329184
id04053,0.008664753,0.00063398096,0.9907012
id09228,0.99272996,0.001436692,0.005833365
id04227,0.1843849,0.8064764,0.009138661
id13578,0.756391,0.2012992,0.0423098
id18744,0.002469379,0.0019351551,0.9955955
id22966,0.0025890418,0.00087049167,0.9965405
id02979,0.6409935,0.32301822,0.03598831
id26203,0.93338436,0.041762453,0.024853157
id21184,0.94798654,0.03701879,0.014994657
id19201,0.99597484,0.0018102329,0.0022149612
id20340,0.00055514893,0.9992119,0.00023293069
id00692,0.013985082,0.010400564,0.9756143
id17757,0.0041164355,0.000824073,0.9950595
id22771,0.041242216,0.010039289,0.9487185
id10753,0.33257148,0.56883323,0.0985953
id11899,0.9385217,0.026975304,0.034503076
id20961,0.976226,0.020281946,0.0034921488
id06095,0.006533891,0.99057895,0.0028871608
id23625,0.856509,0.119536206,0.023954844
id03942,0.8266378,0.11189924,0.061462954
id19591,0.13834433,0.6825787,0.179077
id19732,0.9532103,0.02225848,0.024531236
id24912,0.015142759,0.972644,0.012213192
id15060,0.9754106,0.014433482,0.010155905
id08018,0.0054342914,0.990276,0.004289729
id02851,0.9714136,0.018332671,0.010253754
id02327,0.46933088,0.18251215,0.34815702
id22631,0.5933694,0.15688463,0.24974595
id22240,0.9653167,0.023623187,0.011060124
id05114,0.6162326,0.07645426,0.30731317
id14979,0.020995794,0.9778675,0.0011367518
id25837,0.004217827,0.99519086,0.00059133366
id17457,0.6383728,0.16971593,0.19191127
id23050,0.034137633,0.0028257894,0.96303654
id06461,0.74183315,0.038461693,0.21970516
id03154,0.4450439,0.010019099,0.544937
id20285,0.9989448,0.00055768335,0.00049756025
id23166,0.0035722277,0.9956601,0.00076758175
id11496,0.61094326,0.35250127,0.03655547
id09569,0.9647038,0.02575362,0.009542606
id11193,0.6538537,0.32647222,0.019674055
id26696,0.9945734,0.0047070687,0.0007195515
id15363,0.47460234,0.34804696,0.1773507
id13046,0.49018192,0.052355465,0.45746255
id17653,0.004601551,0.9916869,0.0037115482
id18812,0.008181025,0.00040889482,0.9914101
id23232,0.0018523425,0.9977984,0.00034925432
id05290,0.3638388,0.359455,0.27670625
id10667,0.99377316,0.005095645,0.0011312742
id15546,0.0025478466,0.0008031814,0.99664897
id05862,0.6246794,0.12896805,0.24635255
id06225,0.056582782,0.1268797,0.8165375
id17617,0.33384943,0.04481437,0.6213362
id00814,0.12631994,0.015774844,0.8579052
id18898,0.015104146,0.9785588,0.0063370764
id19395,0.0013279243,0.99510175,0.0035703005
id19520,0.5414106,0.42464745,0.033941943
id27501,0.06572374,0.30311397,0.6311623
id06327,0.013597977,0.06829161,0.91811043
id00330,0.006154471,0.9081054,0.085740134
id03792,0.31423962,0.5241374,0.161623
id09320,0.87927103,0.106829725,0.01389919
id04678,0.1520115,0.3243768,0.5236117
id11663,0.9637573,0.0070756054,0.029167084
id24945,0.20751424,0.006506114,0.7859796
id03046,0.0023141545,0.9966671,0.0010188082
id20236,0.9458017,0.025283653,0.028914697
id07869,0.61184084,0.119909234,0.26824993
id08152,0.0028048118,0.0006688501,0.9965263
id02910,0.0037599127,0.9920596,0.0041804467
id26837,0.171001,0.4766482,0.35235077
id24188,0.0381904,0.94913095,0.012678683
id08748,0.25154188,0.36234233,0.3861158
id18608,0.6428493,0.22363485,0.1335158
id18773,0.4001529,0.021267818,0.57857925
id21822,0.97806066,0.0055174013,0.016422007
id09721,0.09282226,0.008278114,0.8988997
id23152,0.9715186,0.017043462,0.01143795
id02249,0.0011946504,0.9985083,0.0002970727
id14065,0.40831825,0.5560104,0.035671357
id01598,0.008420365,0.0029120115,0.98866767
id06294,0.0021838038,0.00078436866,0.9970318
id19196,0.97313446,0.022637842,0.004227698
id06846,0.6039496,0.13000225,0.26604813
id02239,0.1444661,0.0038852824,0.8516486
id20363,0.008196727,0.00049357786,0.99130964
id14986,0.06120248,0.90889555,0.029901952
id25864,0.10918406,0.017162642,0.87365323
id22272,0.57781273,0.018209605,0.40397766
id06212,0.11471971,0.026627216,0.85865307
id15497,0.12662244,0.7302779,0.14309964
id12206,0.009566217,0.0019827767,0.988451
id03109,0.001512521,0.997945,0.0005425047
id00812,0.11320592,0.02142968,0.8653644
id04837,0.27154806,0.41619354,0.3122584
id14518,0.9971877,0.0016268196,0.0011854601
id18095,0.26297328,0.6830661,0.053960603
id15831,0.5595003,0.33956745,0.100932226
id12558,0.42061722,0.22236753,0.35701522
id27858,0.9642027,0.032635033,0.0031622902
id24074,0.9725586,0.016233226,0.011208203
id23039,0.99061567,0.0073455987,0.0020386789
id23415,0.0002869112,0.9996014,0.00011163062
id00613,0.0014902381,0.0011048865,0.9974049
id11373,0.031222226,0.0030340203,0.9657438
id00493,0.004715675,0.99445915,0.0008252052
id20781,0.1347231,0.78395355,0.081323326
